star_id,planet_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,snr,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag
8082001,K01570.01,CONFIRMED,6.33855946,3.4617,721.7,3.31,1034.0,270.47,57.4,6108.0,4.466,1.03,284.96304,43.91301,15.182
8009350,K01569.01,CONFIRMED,13.75207851,2.8831,1215.6,2.81,556.0,22.57,36.8,4802.0,4.616,0.699,283.12964,43.888241,15.587
5210475,K01568.01,FALSE POSITIVE,1.008917105,1.4577,338.5,1.51,1636.0,1698.88,34.2,5708.0,4.578,0.795,297.50385,40.342972,15.36
5438099,K01567.04,CONFIRMED,44.8411168,5.902,1051.6,2.75,390.0,5.45,28.9,4955.0,4.61,0.721,288.53867,40.61615,15.565
5438099,K01567.03,CONFIRMED,17.32670445,4.269,800.0,2.23,535.0,19.38,34.8,4955.0,4.61,0.721,288.53867,40.61615,15.565
5438099,K01567.02,CONFIRMED,4.64622383,2.5137,446.5,1.82,830.0,112.18,28.2,4955.0,4.61,0.721,288.53867,40.61615,15.565
5438099,K01567.01,CONFIRMED,7.24022418,2.9153,864.9,2.14,716.0,62.1,48.2,4955.0,4.61,0.721,288.53867,40.61615,15.565
5564247,K01566.01,FALSE POSITIVE,1.727177258,2.081,347.4,1.42,1250.0,576.55,17.1,5394.0,4.622,0.72,299.14142,40.725899,15.935
5636648,K01565.01,FALSE POSITIVE,0.466743525,1.3956,796.1,20.43,2197.0,5480.92,103.6,5791.0,4.549,0.856,296.33319,40.896259,15.33
5184584,K01564.01,CONFIRMED,53.44944498,5.3091,3437.0,5.82,486.0,13.23,119.5,5919.0,4.485,1.0,291.0838,40.355251,15.287
5219234,K01563.04,CONFIRMED,16.73869035,2.398,996.8,2.56,576.0,26.06,20.4,5103.0,4.562,0.787,299.22433,40.343182,15.812
5219234,K01563.03,CONFIRMED,3.20539622,2.143,453.6,1.7,1000.0,236.11,20.6,5103.0,4.562,0.787,299.22433,40.343182,15.812
5219234,K01563.02,CONFIRMED,8.29084167,3.613,1033.9,3.21,728.0,66.47,34.7,5103.0,4.562,0.787,299.22433,40.343182,15.812
5219234,K01563.01,CONFIRMED,5.48711441,2.93,1328.6,3.24,836.0,115.29,51.9,5103.0,4.562,0.787,299.22433,40.343182,15.812
5308663,K01562.02,CANDIDATE,20.0679247,5.236,482.2,2.25,662.0,45.49,13.8,5997.0,4.522,0.904,299.556,40.456551,15.59
5308663,K01562.01,FALSE POSITIVE,0.784512952,2.4623,586.0,25.48,1952.0,3432.93,44.4,5997.0,4.522,0.904,299.556,40.456551,15.59
4940438,K01561.01,FALSE POSITIVE,9.08590495,2.0718,2121.3,6.28,861.0,130.1,50.5,5931.0,4.479,0.866,296.03342,40.019611,15.549
8046659,K01560.01,CANDIDATE,31.56904354,2.6364,4229.4,11.18,575.0,25.83,113.6,5654.0,4.387,0.998,297.41965,43.876579,15.042
9899280,K01559.01,FALSE POSITIVE,1.332560589,4.2427,566.6,1.4,1086.0,330.32,108.8,4489.0,4.662,0.609,295.18561,46.786709,15.036
10019763,K01558.01,FALSE POSITIVE,32.50456309,2.4657,7589.6,10.68,591.0,28.8,148.1,6132.0,4.479,0.947,295.04639,46.97459,15.134
5371776,K01557.04,CONFIRMED,1.499144441,1.4259,258.9,1.09,1137.0,395.06,22.2,4723.0,4.628,0.691,294.44177,40.55759,14.84
5371776,K01557.03,CONFIRMED,5.315954488,1.1165,965.9,2.33,746.0,73.19,37.7,4723.0,4.628,0.691,294.44177,40.55759,14.84
5371776,K01557.02,CONFIRMED,9.65349016,2.9029,1308.6,2.41,611.0,32.98,63.1,4723.0,4.628,0.691,294.44177,40.55759,14.84
5371776,K01557.01,CONFIRMED,3.295701024,1.8268,1745.7,2.81,875.0,138.38,114.7,4723.0,4.628,0.691,294.44177,40.55759,14.84
9902856,K01556.01,FALSE POSITIVE,135.9121619,5.628,10188.0,40.18,370.0,4.41,99.5,6141.0,4.468,0.959,296.4176,46.732021,15.535
12644774,K01555.01,FALSE POSITIVE,41.0772969,5.525,1216.8,3.25,523.0,17.74,28.8,5665.0,4.381,0.938,289.07703,51.761822,14.907
9899355,K01554.01,FALSE POSITIVE,1.332564478,6.0325,1071.5,27.04,1618.0,1627.5,119.6,5995.0,4.536,0.878,295.21103,46.757229,15.866
7951018,K01553.01,CONFIRMED,52.75878505,6.6517,5805.8,8.76,540.0,20.08,265.4,6228.0,4.413,1.137,288.43576,43.763489,15.182
7984047,K01552.01,CANDIDATE,77.63424586,4.1002,16612.0,9.4,325.0,2.65,185.5,4812.0,4.548,0.755,298.92593,43.75037,15.915
5444549,K01551.01,FALSE POSITIVE,31.13862664,5.2482,11427.0,12.88,582.0,27.22,163.7,5919.0,4.485,1.0,290.56668,40.678162,15.821
8111381,K01550.01,FALSE POSITIVE,2.233799622,3.04,2658.5,28.63,1287.0,650.73,228.9,5741.0,4.555,0.846,296.36569,43.905571,15.195
8053552,K01549.01,CANDIDATE,29.481061268,3.6636,11871.0,16.61,571.0,25.1,332.0,5631.0,4.41,0.901,299.05585,43.897202,15.135
9940565,K01548.01,FALSE POSITIVE,2.139325409,2.8056,6897.8,11.61,1007.0,243.34,164.4,4765.0,4.642,0.666,286.25644,46.89267,14.708
5283458,K01547.01,CANDIDATE,30.69395532,2.9512,18121.0,13.72,614.0,33.69,196.6,6137.0,4.46,1.018,294.2009,40.455959,15.673
5475431,K01546.01,CANDIDATE,0.917568975,2.0654,15805.0,11.92,1748.0,2197.57,128.1,5713.0,4.541,0.893,298.5137,40.639622,14.456
5282049,K01545.02,FALSE POSITIVE,5.91039905,3.85,,,,,,,,,293.83688,40.41045,15.169
5282049,K01545.01,FALSE POSITIVE,5.910371418,3.88962,17219.0,12.62,1053.0,290.83,990.3,6200.0,4.488,0.958,293.83688,40.41045,15.169
5024450,K01544.01,FALSE POSITIVE,1.525924389,3.15998,24627.0,49.86,1722.0,2072.8,423.9,6203.0,4.427,1.06,295.32077,40.187359,15.063
5270698,K01543.01,FALSE POSITIVE,3.964333304,4.7136,25886.0,37.09,1680.0,1881.78,408.5,5758.0,3.808,2.318,290.44736,40.44289,14.985
8113154,K01542.01,FALSE POSITIVE,2.586878667,6.1614,25480.0,19.84,1666.0,1823.52,261.3,6812.0,4.343,1.172,296.87762,43.941631,12.897
4840513,K01541.02,FALSE POSITIVE,66.34455122,3.64,,,,,,,,,293.19507,39.90728,15.189
4840513,K01541.01,FALSE POSITIVE,2.379282197,3.1729,48434.0,25.74,1571.0,1442.19,538.0,6392.0,4.399,1.162,293.19507,39.90728,15.189
5649956,K01540.01,FALSE POSITIVE,1.207852845,3.5802,49720.0,38.59,1539.0,1331.31,205.9,5601.0,4.533,0.797,299.10327,40.8493,15.559
8081482,K01539.01,FALSE POSITIVE,2.819453322,4.4127,71867.0,29.8,1357.0,803.4,202.0,5767.0,4.33,1.074,284.664,43.98502,14.569
9963461,K01538.01,FALSE POSITIVE,10.581581895,6.66929,112640.0,53.19,1098.0,342.98,1241.4,6168.0,4.074,1.567,296.62979,46.880203,13.936
9872292,K01537.01,CANDIDATE,10.19154678,6.165,61.3,1.39,1144.0,404.17,27.6,6212.0,4.049,1.684,281.46173,46.789894,11.74
12159249,K01536.01,CONFIRMED,3.74443645,2.9191,73.3,1.1,1328.0,736.89,25.4,5876.0,4.269,1.293,291.46732,50.75948,12.71
11669125,K01535.01,CONFIRMED,70.6981724,6.632,357.7,1.63,417.0,7.11,37.7,5811.0,4.536,0.866,295.52121,49.738628,13.046
4741126,K01534.02,CONFIRMED,7.63846084,3.957,71.7,1.12,1089.0,333.3,16.6,6119.0,4.274,1.299,290.09082,39.81699,13.47
4741126,K01534.01,CONFIRMED,20.4222447,6.22,189.3,1.78,785.0,89.74,34.7,6119.0,4.274,1.299,290.09082,39.81699,13.47
7808587,K01533.01,CONFIRMED,6.24145791,3.0998,163.7,1.6,1111.0,360.09,30.8,5810.0,4.25,1.259,286.27176,43.59523,13.939
11656246,K01532.01,CONFIRMED,18.11473813,5.2706,241.5,2.49,830.0,112.43,51.3,6109.0,4.247,1.36,288.66156,49.737209,12.841
11764462,K01531.01,CONFIRMED,5.69919592,2.3906,159.4,1.16,964.0,204.18,35.3,5646.0,4.493,0.932,292.58444,49.923161,13.069
11954842,K01530.01,CONFIRMED,12.98494603,3.4497,257.2,1.64,818.0,105.74,38.4,5948.0,4.384,1.025,286.43365,50.300331,13.029
9821454,K01529.02,CONFIRMED,11.8693144,4.653,101.9,1.09,864.0,131.58,13.9,6296.0,4.46,1.006,287.03952,46.640129,14.307
9821454,K01529.01,CONFIRMED,17.9776037,4.605,213.9,1.58,752.0,75.61,23.3,6296.0,4.46,1.006,287.03952,46.640129,14.307
7691260,K01528.01,CONFIRMED,3.989544192,1.591,190.0,0.93,903.0,157.1,26.2,5229.0,4.643,0.688,294.6499,43.33559,14.083
7768451,K01527.01,CANDIDATE,192.667139,5.443,1148.3,3.64,283.0,1.52,26.0,5401.0,4.487,0.878,296.6713,43.49839,14.879
9824805,K01526.01,CONFIRMED,4.4444826,3.686,163.0,1.71,1217.0,518.45,18.0,6240.0,4.426,1.079,288.99258,46.67075,15.216
7869917,K01525.02,CONFIRMED,11.8061737,4.472,88.1,2.87,1407.0,926.72,10.1,6900.0,3.843,2.599,281.97125,43.672771,12.082
7869917,K01525.01,CONFIRMED,7.71467686,4.5871,233.9,4.65,1622.0,1636.72,33.3,6900.0,3.843,2.599,281.97125,43.672771,12.082
4826110,K01524.01,FALSE POSITIVE,1.333395306,1.188,114.5,0.86,1390.0,880.53,11.5,5199.0,4.527,0.811,288.92575,39.90155,15.299
9850893,K01523.01,FALSE POSITIVE,8.48039789,6.249,259.7,1.71,866.0,132.85,22.7,5401.0,4.364,1.05,298.73007,46.688671,14.673
12266636,K01522.02,CANDIDATE,12.654896,4.325,100.6,1.02,801.0,97.41,10.4,5833.0,4.407,1.022,295.80658,50.909801,14.264
12266636,K01522.01,CONFIRMED,33.3856176,5.0361,553.2,2.48,580.0,26.73,37.1,5833.0,4.407,1.022,295.80658,50.909801,14.264
9818462,K01521.01,CONFIRMED,25.9421582,4.045,569.7,1.95,501.0,14.85,31.6,5167.0,4.585,0.796,285.2962,46.603439,14.817
9765975,K01520.01,CONFIRMED,18.45848388,3.3703,535.3,2.5,632.0,37.81,41.5,5311.0,4.419,0.948,289.85913,46.522671,14.516
7663405,K01519.02,CANDIDATE,57.132855,4.958,414.1,1.81,414.0,6.94,11.0,5157.0,4.445,0.904,283.47818,43.383781,15.369
7663405,K01519.01,CONFIRMED,5.1443645,2.703,310.7,1.55,923.0,171.63,20.2,5157.0,4.445,0.904,283.47818,43.383781,15.369
7549209,K01518.01,CONFIRMED,27.5071114,5.907,580.7,2.58,569.0,24.71,30.7,5783.0,4.539,0.88,297.3013,43.141891,15.219
7456001,K01517.01,CONFIRMED,40.0686713,5.8875,970.9,3.1,560.0,23.27,62.0,6026.0,4.411,0.992,294.95685,43.014332,14.683
12418724,K01516.01,CONFIRMED,20.55331441,5.3136,678.3,3.19,749.0,74.49,40.6,6325.0,4.409,1.112,296.4032,51.271339,14.829
7871954,K01515.02,CONFIRMED,7.06117322,1.0406,481.7,1.23,521.0,17.41,27.2,4042.0,4.761,0.49,283.13547,43.657051,14.39
7871954,K01515.01,CONFIRMED,1.937029968,1.4727,312.3,0.87,802.0,97.94,42.8,4042.0,4.761,0.49,283.13547,43.657051,14.39
9520668,K01514.01,FALSE POSITIVE,1.399326503,1.8305,206.4,1.0,1143.0,402.58,22.7,4502.0,4.572,0.728,289.32101,46.134319,15.447
9784222,K01513.01,FALSE POSITIVE,0.798200403,1.8261,396.8,24.03,2128.0,4875.01,65.9,6258.0,4.449,1.031,296.98853,46.596882,14.613
11955499,K01512.01,FALSE POSITIVE,9.04189129,2.789,783.4,3.24,729.0,66.83,34.5,5237.0,4.572,0.826,286.88751,50.377071,14.88
7901948,K01511.01,CONFIRMED,2.578852119,2.3581,334.3,1.63,1230.0,540.56,36.7,5743.0,4.553,0.853,295.41745,43.60564,15.106
11870545,K01510.01,CANDIDATE,0.839961456,1.3008,492.9,1.63,1455.0,1066.37,35.1,4932.0,4.618,0.718,295.08423,50.114609,15.929
9535080,K01509.01,FALSE POSITIVE,49.6456235,23.568,857.5,43.41,648.0,41.57,176.5,6273.0,4.129,1.493,295.26349,46.148022,12.385
7690844,K01508.01,CONFIRMED,22.0459163,5.22,804.8,3.05,640.0,39.69,29.7,5900.0,4.509,0.951,294.52713,43.36816,15.689
12020218,K01507.01,CONFIRMED,21.3588236,5.823,640.1,2.52,691.0,53.89,33.2,6170.0,4.472,0.992,295.40253,50.47863,15.259
12254792,K01506.01,CONFIRMED,40.4286676,7.102,916.1,2.92,494.0,14.08,40.9,5813.0,4.561,0.833,289.42459,50.994122,14.982
9813499,K01505.01,CONFIRMED,5.03257009,4.213,439.1,2.53,1047.0,283.49,26.3,5970.0,4.521,0.908,282.36349,46.67524,15.695
9641018,K01504.01,FALSE POSITIVE,2.178154348,3.4874,428.6,22.22,1392.0,886.88,93.0,5947.0,4.482,0.881,288.01486,46.348949,14.07
12400538,K01503.01,CONFIRMED,150.2412582,10.849,2378.5,4.6,327.0,2.72,72.3,5604.0,4.451,0.943,287.28531,51.249981,14.827
12061238,K01502.01,FALSE POSITIVE,1.876406096,1.531,433.8,1.57,1192.0,476.68,37.0,5198.0,4.6,0.759,291.23114,50.56702,15.202
7439316,K01501.01,CONFIRMED,2.617028373,2.046,499.4,1.57,996.0,233.23,30.8,4831.0,4.568,0.724,290.12231,43.08556,15.835
9719634,K01500.01,FALSE POSITIVE,3.351556891,2.4005,341.9,1.64,1074.0,314.73,38.8,5185.0,4.442,0.911,295.52521,46.459431,14.815
7841925,K01499.03,CONFIRMED,6.20920207,2.637,101.9,0.89,914.0,164.98,12.1,5440.0,4.438,0.885,297.72427,43.527431,14.48
7841925,K01499.02,CANDIDATE,0.840594032,1.404,49.8,0.62,1780.0,2368.31,11.6,5440.0,4.438,0.885,297.72427,43.527431,14.48
7841925,K01499.01,CONFIRMED,14.16400071,4.3031,728.1,2.35,694.0,54.95,71.5,5440.0,4.438,0.885,297.72427,43.527431,14.48
9636135,K01498.02,CONFIRMED,2.42150341,2.965,171.5,1.62,1532.0,1305.04,15.8,6213.0,4.387,1.195,285.0571,46.320679,15.776
9636135,K01498.01,CONFIRMED,5.83376197,3.9988,532.9,2.98,1143.0,403.49,36.6,6213.0,4.387,1.195,285.0571,46.320679,15.776
11774387,K01497.01,FALSE POSITIVE,0.520222869,1.2216,269.5,1.52,2145.0,5038.49,28.9,5776.0,4.527,0.889,297.04651,49.97039,15.632
4828341,K01496.01,FALSE POSITIVE,36.12895451,2.2348,3758.6,53.72,546.0,21.05,66.3,5921.0,4.484,0.912,289.60678,39.938332,15.6
7629518,K01495.01,CONFIRMED,15.59466045,5.0478,867.7,2.74,718.0,62.88,49.2,5900.0,4.5,0.929,297.66452,43.248959,15.43
11821363,K01494.01,CONFIRMED,8.19596647,2.824,792.8,2.04,672.0,48.2,20.2,4723.0,4.557,0.747,295.45715,50.077171,15.858
9842906,K01493.01,FALSE POSITIVE,4.9883873,9.059,507.6,3.28,1236.0,550.52,42.4,6418.0,4.395,1.171,296.4418,46.616711,15.447
12108312,K01492.01,FALSE POSITIVE,0.70544824,2.9423,462.4,20.03,1868.0,2899.07,118.2,5717.0,4.564,0.826,289.95078,50.657249,14.351
9726659,K01491.01,CONFIRMED,3.148661555,2.1978,550.5,2.15,1097.0,342.76,35.3,5258.0,4.458,0.873,297.77927,46.492741,15.297
9602514,K01490.01,FALSE POSITIVE,3.55650737,8.545,293.6,3.05,1405.0,918.25,77.1,4951.0,3.876,1.843,297.12186,46.221909,14.118
9823487,K01489.01,CONFIRMED,16.00460392,3.9475,831.9,2.24,583.0,27.41,34.3,5180.0,4.597,0.769,288.23666,46.605919,15.554
9589323,K01488.01,CONFIRMED,3.949627144,1.5485,807.2,2.32,966.0,206.05,45.1,5155.0,4.523,0.836,292.35394,46.22628,15.623
12062667,K01487.01,FALSE POSITIVE,2.92928244,6.794,268.6,38.42,2112.0,4706.45,39.2,6634.0,3.831,2.251,292.07269,50.54829,12.674
7898352,K01486.02,CONFIRMED,30.1837021,5.879,974.9,3.65,634.0,38.2,37.9,5733.0,4.281,1.183,294.31699,43.629341,15.505
7898352,K01486.01,CONFIRMED,127.2824442,7.1545,8088.6,12.04,392.0,5.61,148.1,5733.0,4.281,1.183,294.31699,43.629341,15.505
9692345,K01485.01,FALSE POSITIVE,0.687895191,2.4233,462.5,1.35,1391.0,888.72,60.9,4478.0,4.615,0.651,282.17941,46.457169,15.657
11760959,K01484.01,FALSE POSITIVE,3.47021401,2.289,1105.2,2.4,933.0,179.02,8.3,4922.0,4.555,0.744,290.61679,49.957619,15.305
11909686,K01483.01,FALSE POSITIVE,185.9526325,3.5964,11107.0,50.98,343.0,3.28,147.3,5813.0,4.33,1.164,289.1524,50.253159,14.305
7812167,K01482.01,FALSE POSITIVE,17.7940049,4.091,879.4,312.48,762.0,79.54,27.7,6273.0,4.442,1.044,288.02271,43.54821,15.378
9597806,K01481.01,CONFIRMED,5.101375725,2.595,894.6,2.84,1050.0,287.28,55.1,5869.0,4.479,0.954,295.57727,46.254742,15.455
7512982,K01480.02,CANDIDATE,7.00447892,2.669,231.4,1.19,754.0,76.26,9.9,4883.0,4.515,0.808,286.74188,43.190102,15.887
7512982,K01480.01,CONFIRMED,20.38174802,3.7922,1597.1,3.16,528.0,18.36,46.8,4883.0,4.515,0.808,286.74188,43.190102,15.887
9842890,K01479.01,FALSE POSITIVE,4.9883872,9.142,638.2,2.59,990.0,227.27,52.9,5819.0,4.565,0.823,296.43814,46.61536,15.752
12403119,K01478.01,CONFIRMED,76.13622222,7.9393,2949.5,4.78,399.0,6.01,339.4,5591.0,4.494,0.892,288.84863,51.209049,12.45
7811397,K01477.01,CANDIDATE,169.4976085,7.77,12192.0,9.06,272.0,1.29,82.8,5270.0,4.592,0.787,287.65396,43.505718,15.917
12406749,K01476.01,CONFIRMED,56.3587987,6.927,2559.6,5.04,419.0,7.29,44.4,5446.0,4.525,0.821,290.85413,51.222809,15.792
4770365,K01475.03,CONFIRMED,4.72941177,2.234,434.3,1.22,669.0,47.3,14.6,4224.0,4.662,0.603,297.43039,39.847839,15.937
4770365,K01475.02,CONFIRMED,9.51220046,2.9497,1169.4,1.99,530.0,18.66,31.9,4224.0,4.662,0.603,297.43039,39.847839,15.937
4770365,K01475.01,CONFIRMED,1.609321941,1.6067,728.5,1.57,958.0,199.28,35.3,4224.0,4.662,0.603,297.43039,39.847839,15.937
12365184,K01474.01,CONFIRMED,69.72646639,3.7177,4491.2,11.65,613.0,33.3,300.7,6430.0,4.107,1.731,295.41788,51.184761,13.005
7499398,K01473.01,CANDIDATE,23.02028478,3.544,5077.8,7.58,604.0,31.4,97.2,5613.0,4.496,0.956,280.36023,43.12368,15.573
7761545,K01472.01,CONFIRMED,85.3514875,6.7504,4674.7,6.31,390.0,5.44,142.8,5584.0,4.478,0.938,294.63239,43.400471,15.061
11858748,K01471.01,FALSE POSITIVE,1.780984316,2.173,590.9,2.33,1397.0,899.03,46.0,5730.0,4.545,0.87,288.76318,50.174221,15.516
9480310,K01470.01,CONFIRMED,15.43400996,4.2572,1785.9,4.3,721.0,63.79,59.7,5900.0,4.509,0.951,297.35233,46.09594,15.703
7543649,K01469.01,FALSE POSITIVE,3.582076914,4.4228,1534.4,5.33,1265.0,604.27,138.4,6109.0,4.422,0.993,296.07822,43.13694,15.193
9851226,K01468.01,FALSE POSITIVE,8.48031942,7.297,1426.7,4.54,918.0,168.01,92.8,5951.0,4.439,0.991,298.82254,46.650269,15.262
7770450,K01467.01,FALSE POSITIVE,1.157808038,3.6705,866.7,22.9,1579.0,1472.38,78.8,5566.0,4.532,0.886,297.17429,43.479099,15.837
9512981,K01466.01,CANDIDATE,281.5628889,8.853,21012.0,10.83,214.0,0.49,237.1,4810.0,4.536,0.776,284.84988,46.13895,15.962
11702948,K01465.01,CANDIDATE,9.771462706,1.767,6933.2,10.15,799.0,96.39,215.0,5812.0,4.551,0.853,286.14938,49.867512,14.245
7838655,K01464.01,FALSE POSITIVE,2.113202658,3.5234,2104.8,207.71,1281.0,635.47,97.2,5482.0,4.502,0.858,296.91724,43.517529,15.465
7672940,K01463.01,FALSE POSITIVE,1064.2680956,11.5521,22772.0,33.63,281.0,1.47,1171.2,6340.0,3.833,2.173,288.25864,43.376465,12.328
11913013,K01462.01,FALSE POSITIVE,3.74781242,5.241,5367.0,38.04,1172.0,446.47,44.8,5780.0,4.438,1.0,291.02301,50.262226,17.445
9579499,K01461.01,FALSE POSITIVE,7.94671044,2.8419,6084.4,27.43,673.0,48.5,165.3,4859.0,4.626,0.702,287.80457,46.23893,15.791
7751571,K01460.01,FALSE POSITIVE,17.0421346,7.507,3616.7,5.14,594.0,29.47,108.9,5367.0,4.59,0.773,291.28659,43.404411,15.57
9761199,K01459.01,FALSE POSITIVE,0.692015479,1.1315,4518.1,19.31,1057.0,294.34,163.4,3752.0,4.747,0.497,287.14313,46.50806,15.692
12120943,K01458.01,CANDIDATE,8.98128472,5.0397,4924.0,7.19,898.0,153.36,76.6,5977.0,4.473,1.022,296.57153,50.677849,15.703
9643874,K01457.01,CONFIRMED,8.027681123,3.0942,8725.4,8.43,824.0,109.35,461.5,5569.0,4.546,0.887,289.60382,46.314949,15.57
7832356,K01456.01,CONFIRMED,7.886632468,5.2147,6331.2,8.99,996.0,232.07,392.3,5847.0,4.304,1.135,295.095,43.537579,15.014
4760746,K01455.01,CANDIDATE,15.068060768,3.3011,19387.0,16.43,742.0,71.78,282.8,5982.0,4.493,0.96,295.4783,39.867722,15.95
7830637,K01454.01,FALSE POSITIVE,121.5991278,15.1596,10537.0,379.63,358.0,3.87,297.0,6036.0,4.551,0.847,294.54739,43.533691,14.6
7842610,K01453.01,FALSE POSITIVE,0.971933156,1.9265,4786.0,50.75,1754.0,2240.48,223.1,5592.0,4.445,0.931,297.89658,43.563889,15.289
7449844,K01452.01,FALSE POSITIVE,1.152216965,2.2245,12072.0,187.73,5283.0,183811.71,104.5,5560.0,2.619,15.113,293.28156,43.055809,13.63
9632895,K01451.01,FALSE POSITIVE,27.32204488,5.6716,77474.0,21.58,531.0,18.81,3622.7,5620.0,4.592,0.772,283.2413,46.378471,13.552
7532973,K01450.01,CONFIRMED,2.144632238,6.2701,19837.0,59.19,1736.0,2146.82,334.8,6296.0,4.24,1.305,293.35129,43.13464,13.48
7802136,K01449.01,FALSE POSITIVE,10.980246199,3.74464,50078.0,21.94,821.0,107.47,1555.4,5952.0,4.462,0.897,282.79764,43.578129,14.212
9705459,K01448.01,FALSE POSITIVE,2.48658617,2.7189,42122.0,24.39,1461.0,1077.69,91.6,5892.0,4.35,1.198,289.80521,46.491711,15.418
7622486,K01447.02,FALSE POSITIVE,2.27999662,5.7777,12831.0,20.74,2000.0,3775.07,366.8,6594.0,4.051,1.691,296.02509,43.234875,13.092
7622486,K01447.01,FALSE POSITIVE,40.24649897,6.0203,159410.0,97.54,768.0,82.27,420.9,6594.0,4.051,1.691,296.02509,43.234875,13.092
12506351,K01446.01,FALSE POSITIVE,1.22775877,2.7545,46148.0,48.79,1859.0,2809.86,292.7,6207.0,4.412,1.044,289.04999,51.418369,13.184
11336883,K01445.03,CANDIDATE,20.01959599,7.0,,,,,,,,,283.9368,49.110329,12.32
11336883,K01445.02,CANDIDATE,54.325574,9.86,44.2,0.76,545.0,20.85,7.7,6343.0,4.411,1.137,283.9368,49.110329,12.32
11336883,K01445.01,CONFIRMED,7.16893064,4.6766,112.8,1.61,1187.0,469.56,36.3,6221.0,4.198,1.458,283.9368,49.110329,12.32
11043167,K01444.01,CONFIRMED,44.9306706,6.539,438.4,2.49,565.0,24.17,33.8,6121.0,4.397,1.164,297.3916,48.560692,13.949
11197126,K01443.01,FALSE POSITIVE,4.494498254,1.9742,248.2,62.11,1667.0,1824.84,39.3,5117.0,3.578,3.403,295.03461,48.882172,12.786
11600889,K01442.01,CONFIRMED,0.669310092,1.6274,131.8,1.13,1983.0,3643.96,75.3,5475.0,4.426,1.003,286.03635,49.61451,12.521
11356260,K01441.01,CONFIRMED,8.50698069,2.938,295.5,1.9,900.0,155.42,20.7,5822.0,4.428,0.986,294.68027,49.14016,15.135
11032227,K01440.01,CONFIRMED,7.19304935,3.407,255.3,1.59,995.0,232.36,19.0,6185.0,4.472,0.991,293.08447,48.57539,15.451
11027624,K01439.01,CONFIRMED,394.6249514,24.108,2013.3,7.79,325.0,2.65,234.6,5910.0,4.03,1.727,290.85178,48.521339,12.849
11193263,K01438.01,CONFIRMED,6.91134223,5.6743,201.7,1.9,1086.0,328.65,44.0,5685.0,4.194,1.35,293.28827,48.811619,14.056
11599038,K01437.03,FALSE POSITIVE,17.4217322,4.718,208.4,1.42,727.0,65.92,9.3,6052.0,4.456,0.967,284.84662,49.692402,15.28
11599038,K01437.02,FALSE POSITIVE,9.27989,3.33,164.3,1.29,897.0,152.86,8.6,6052.0,4.456,0.967,284.84662,49.692402,15.28
11599038,K01437.01,CONFIRMED,7.01733571,3.567,255.5,1.61,984.0,221.46,15.5,6052.0,4.456,0.967,284.84662,49.692402,15.28
11389771,K01436.03,CONFIRMED,5.41908491,2.3379,231.0,1.38,989.0,225.71,20.2,5814.0,4.523,0.881,283.98297,49.23299,14.271
11389771,K01436.02,CONFIRMED,13.75129636,3.853,348.5,1.66,725.0,65.24,24.6,5814.0,4.523,0.881,283.98297,49.23299,14.271
11389771,K01436.01,CONFIRMED,2.508553286,2.2664,211.6,1.28,1278.0,629.8,26.8,5814.0,4.523,0.881,283.98297,49.23299,14.271
11037335,K01435.02,CONFIRMED,10.44635944,2.749,354.2,2.18,812.0,102.77,34.4,5968.0,4.534,0.881,295.2887,48.59972,14.201
11037335,K01435.01,CONFIRMED,40.7150498,8.587,563.9,2.2,516.0,16.76,56.4,5968.0,4.534,0.881,295.2887,48.59972,14.201
11493431,K01434.01,CONFIRMED,2.343230566,2.0424,246.5,1.18,1054.0,292.31,23.9,4798.0,4.533,0.782,283.50479,49.451019,14.782
11288505,K01433.01,CONFIRMED,19.80787763,3.453,616.3,2.08,624.0,35.89,20.1,5775.0,4.558,0.84,287.05701,49.046021,15.65
11014932,K01432.04,CONFIRMED,38.2856338,6.512,322.8,1.77,534.0,19.24,15.0,5616.0,4.394,0.999,283.20697,48.580502,15.017
11014932,K01432.03,CONFIRMED,2.92721119,2.545,170.2,1.29,1258.0,593.23,18.0,5616.0,4.394,0.999,283.20697,48.580502,15.017
11014932,K01432.02,CONFIRMED,15.0549356,4.801,256.4,1.6,729.0,66.72,16.6,5616.0,4.394,0.999,283.20697,48.580502,15.017
11014932,K01432.01,CONFIRMED,6.88595222,4.148,428.5,2.68,946.0,189.35,34.5,5616.0,4.394,0.999,283.20697,48.580502,15.017
11075279,K01431.01,CANDIDATE,345.1589354,7.5646,5087.9,7.79,241.0,0.8,197.9,5597.0,4.515,0.931,287.02228,48.681938,13.46
11176127,K01430.03,CONFIRMED,77.4740991,4.168,1543.6,2.63,277.0,1.4,27.5,4463.0,4.677,0.611,283.03979,48.825359,15.415
11176127,K01430.02,CONFIRMED,22.92886314,2.0831,908.9,2.08,416.0,7.09,21.3,4463.0,4.677,0.611,283.03979,48.825359,15.415
11176127,K01430.01,CONFIRMED,10.47548084,2.3024,1070.7,2.11,540.0,20.15,40.3,4463.0,4.677,0.611,283.03979,48.825359,15.415
11030711,K01429.01,CONFIRMED,205.912735,9.992,2378.8,4.68,298.0,1.85,49.4,5644.0,4.457,0.969,292.3515,48.511082,15.531
