planet_id,star_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag,stellar_dist,disposition_aligned
2452.01,219208037,FP,0.9776805,0.7657397,965.3175192,3.3784252,1554.1366421,1378.7254797,4456.2,,1.09813,93.098193,-50.930948,11.1925,148.462,FALSE POSITIVE
2453.01,59128183,PC,4.4414275,1.393441,3375.8183277,3.0014777,550.7815271,21.7489585,3609.0,4.73522,0.502498,74.837485,12.936353,12.4223,81.9043,CANDIDATE
2454.01,67782629,PC,8.5063687,2.8291905,968.2734253,2.5051088,659.8835801,44.8115834,4431.2,4.45,0.82124,64.32265,-7.766009,10.7047,91.9976,CANDIDATE
2455.01,434260570,PC,4.720489,1.8316316,47110.570638,14.6186346,526.8565787,18.2091901,3553.0,4.74625,0.489916,64.243824,14.771562,12.986,143.9793,CANDIDATE
2456.01,311271011,PC,,1.8522307,1219.8107094,2.8398685,539.4735051,20.0171149,4968.0,4.55877,0.788051,80.57987,10.575049,9.588,69.1329,CANDIDATE
2457.01,117799904,PC,14.1993538,2.5629666,1859.1571503,2.7591068,452.1179596,9.8747938,4045.0,4.63657,0.631569,70.167322,-12.890726,10.8749,61.425,CANDIDATE
2458.01,449197831,CP,3.7369689,1.9917422,310.4978088,2.3797323,1396.0501486,897.6872949,6092.0,4.25,1.32975,79.621529,1.253439,8.71008,112.958,CONFIRMED
2459.01,192790476,CP,19.1047019,3.2516728,1906.0596245,2.9365337,435.7259839,8.5187297,4195.0,4.59888,0.675093,82.143332,-39.373046,9.3951,36.6113,CONFIRMED
2460.01,454224694,APC,0.515461,0.8502512,1462.4242309,6.5688522,2362.2278419,7358.8192788,5994.0,4.44879,1.03783,79.528174,2.563675,11.3357,279.5,CANDIDATE
2462.01,248434780,PC,12.8643168,4.7778345,6907.9754982,17.4453322,1012.8837698,248.7479157,5365.0,4.41,1.82733,77.314465,-5.557409,11.7884,516.495,CANDIDATE
2463.01,452375478,PC,10.6079445,12.7030565,1233.9391066,11.6613557,1591.7023708,1516.940178,6481.0,3.54495,3.2125199,88.090245,-48.09086,9.0318,332.825,CANDIDATE
2465.01,146523262,PC,3.759205,2.9961712,892.1135724,3.1563691,1305.1938483,685.837258,6808.4,4.59,1.01507,76.737031,-18.904621,10.2994,219.093,CANDIDATE
2467.01,71013298,PC,1.7556616,1.3491032,444.0879481,1.7738475,1197.6740653,486.2678796,4909.0,4.52554,0.808741,65.717639,-12.677035,10.2712,94.7639,CANDIDATE
2468.01,31114545,FP,24.4232697,3.788,1920.0,11.2009,782.0,62.1143,6102.0,3.75,2.37,80.896099,-24.121296,10.3598,421.726,FALSE POSITIVE
2469.01,117843067,FP,2.3767548,3.225,7940.0,23.4044,2006.0,2690.9,6931.0,3.8,2.57,70.308489,-15.672123,10.6749,632.183,FALSE POSITIVE
2470.01,298981199,PC,7.1853092,2.347,800.0,2.12356,687.0,37.1797,4562.0,4.56,0.74,70.428548,-0.600003,10.0632,66.7536,CANDIDATE
2471.01,71088556,PC,6.5857043,2.777,1420.0,13.2476,1522.0,891.424,5908.4,3.55,2.88,66.514805,-12.51168,10.4723,499.452,CANDIDATE
2472.01,248650906,PC,,6.71,390.0,3.35556,1088.0,232.874,5824.0,4.0,1.69,67.042733,-3.145653,8.94848,148.667,CANDIDATE
2473.01,399868187,PC,1.2311781,2.756,3562.0,17.567,3579.0,27258.8,6589.1,4.21,1.53,74.374979,10.416737,10.5347,284.183,CANDIDATE
2474.01,449257028,PC,4.278752,4.11,220.0,5.33342,1303.0,479.761,4971.0,,3.5,79.844207,3.122675,7.82622,132.686,CANDIDATE
2475.01,373453507,FP,15.7925628,2.823,1190.0,4.82429,620.0,24.617,5600.0,4.16,1.37,76.524234,10.594174,10.7302,235.608,FALSE POSITIVE
2476.01,43868600,APC,3.8865992,2.909,590.0,14.0296,1104.0,247.041,4731.6,,5.67,78.108877,-7.257924,10.1263,537.765,CANDIDATE
2477.01,412054152,PC,34.7769296,5.598,1383.0,12.9584,229.0,511.815,7505.2,4.09,1.96,79.742457,15.203062,10.2422,362.227,CANDIDATE
2478.01,262435954,PC,2.6473916,2.8595222,568.2994163,2.737769,1385.5952225,871.0969851,5748.0,4.34,1.1287,73.554354,1.233623,10.6827,209.93,CANDIDATE
2479.01,167661160,PC,36.8382429,4.9462843,965.1649482,3.7858994,565.8728882,24.2324067,5363.1,4.08,1.2099299,79.709348,-36.037694,9.354,104.896,CANDIDATE
248.01,201793781,PC,5.9910569,3.4644509,411.3820085,2.3197704,1046.7197587,283.6891271,5711.7,3.84,1.12148,34.684283,-54.859725,8.4642,75.9529,CANDIDATE
2480.01,1449756,FP,11.3543085,3.414,2190.0,9.40688,913.0,115.756,6421.0,3.98,1.92,75.174905,-34.815988,10.8256,470.356,FALSE POSITIVE
2481.01,262258341,PC,11.994832,3.374,1260.0,3.11124,766.0,57.2917,5567.0,4.56,0.86,77.804406,2.427361,10.6675,151.756,CANDIDATE
2482.01,117938087,PC,14.9315582,4.729,590.0,1.58293,709.0,41.9664,4779.1,,0.61,71.518246,-15.343431,9.6254,,CANDIDATE
2483.01,219151731,FP,1.4853364,1.302,650.0,4.86539,1675.0,1309.65,6137.7,4.19,1.51,89.835166,-49.469569,10.1217,259.299,FALSE POSITIVE
2484.01,68035559,PC,8.3272872,2.517,2970.0,5.183,787.0,63.8466,5632.0,4.54,0.89,219.734215,37.02674,10.8945,179.127,CANDIDATE
2485.01,328934463,CP,11.2347982,6.217,4780.0,12.196,1121.0,262.58,6016.4,4.01,1.72,205.204322,22.983969,10.9687,397.953,CONFIRMED
2486.01,369376388,PC,1.5411764,1.535,1510.0,3.17311,1089.0,233.78,4307.3,,0.77,59.85217,-36.476026,11.1869,96.5003,CANDIDATE
2487.01,394346745,PC,3.4024655,3.141,14990.0,15.364,1430.0,695.002,5822.0,4.3,1.21,42.888322,-81.006992,12.8466,646.188,CANDIDATE
2488.01,139251123,PC,10.7668398,4.2439843,1933.6811005,10.5027085,1187.3005031,469.63841,5394.0,4.4,2.3196101,347.136174,-45.026493,10.6292,385.238,CANDIDATE
2489.01,279327604,APC,1.426951,1.3367863,2881.7106387,8.8281188,1528.3477807,1289.4656111,5421.0,4.6,1.02349,332.553092,-45.049614,11.2451,215.394,CANDIDATE
249.01,179985715,PC,6.6153188,2.3345844,1341.3720224,2.2695325,570.3462995,25.0078015,4157.0,4.59257,0.603418,14.080026,-38.949234,11.2738,70.6272,CANDIDATE
2490.01,77437543,PC,,7.474737,4407.5735305,7.8938765,770.4245689,83.2609761,5459.0,4.27837,1.17142,73.124509,-36.257098,11.2759,267.648,CANDIDATE
2491.01,80567842,APC,5.92777,2.5599954,12984.5364661,20.4068988,1608.3142967,1581.2651219,8343.0,4.36705,1.55754,87.283391,9.627515,11.0233,533.726,CANDIDATE
2492.01,282498590,FP,10.1004307,4.977,13680.0,17.4827,1118.0,260.172,6519.0,4.22,1.49,90.099738,5.11447,11.6749,421.423,FALSE POSITIVE
2493.01,123664207,PC,,2.0935301,1704.3313705,2.6595119,468.4364849,11.3795177,4242.0,4.62878,0.652251,89.746248,-21.575094,11.433,93.1416,CANDIDATE
2494.01,282576340,PC,8.3761316,1.976,9060.0,9.53663,800.0,68.1559,5376.0,4.49858,0.9,90.159529,0.131482,10.7202,152.866,CANDIDATE
2494.02,282576340,PC,2.4087648,1.881,590.0,2.23597,1257.0,415.189,5376.0,4.49858,0.9,90.159529,0.131482,10.7202,152.866,CANDIDATE
2495.01,33091590,PC,7.795385,1.6941573,2783.9129229,1.8939264,379.9713444,4.92634,3356.0,4.8711,0.352909,104.827007,-4.828274,12.2285,43.0789,CANDIDATE
2496.01,160328683,PC,1.5746828,1.9286406,77503.5100766,22.9576146,741.6362852,71.4965163,3273.0,4.66823,0.579963,91.196155,-32.580197,14.1969,196.683,CANDIDATE
2497.01,97568467,CP,10.655694,7.8236322,2103.6578759,11.7630857,1433.4467118,997.808531,6715.0,3.79727,2.49897,90.062588,11.884058,9.14112,285.289,CONFIRMED
2498.01,263179590,CP,3.7382381,2.975208,1316.4622757,4.774123,1352.3587386,790.4759269,5938.0,4.25146,1.2906801,95.41622,11.251648,10.844,275.265,CONFIRMED
2499.01,67196573,APC,2.5574812,1.053,1860.0,17.7879,1400.0,639.207,5844.0,4.33,1.13,89.456648,-11.418203,10.7996,233.953,CANDIDATE
2500.01,206785987,PC,2.955314,3.031,6470.0,13.1598,1978.0,2541.33,7837.0,4.31121,1.58,96.69897,8.200979,11.619,702.71,CANDIDATE
2501.01,134471108,PC,5.3262922,2.2585228,1501.6874101,2.6350944,641.8756259,40.1166389,4066.0,4.60684,0.658727,108.066593,-44.027544,11.6751,93.8832,CANDIDATE
2504.01,206906112,PC,13.5853506,4.703902,3149.5795009,15.2559264,1277.4513763,629.3590997,8389.0,4.29787,1.69485,97.214862,11.53189,10.6358,508.561,CANDIDATE
2505.01,443127052,PC,2.8972041,1.958,640.0,4.096,1297.0,470.021,5879.0,4.09,1.55,95.486535,-11.541394,10.7015,282.783,CANDIDATE
2506.01,393298446,APC,14.9695925,5.832,430.0,3.04784,,219.916,6456.0,,1.46,92.010974,-39.010809,9.9257,236.243,CANDIDATE
2507.01,354519019,PC,17.3051476,3.4976316,657.1128437,2.7663379,676.7077743,49.5593572,5824.0,4.53,0.923281,82.559826,-43.798459,9.4951,103.454,CANDIDATE
2508.01,147430118,PC,1.6951056,3.238,370.0,3.11352,,6387.13,6796.0,,1.61,104.817965,-14.444511,10.3559,306.597,CANDIDATE
2509.01,143282930,APC,1.5339665,2.128,470.0,4.28924,2063.0,3012.65,6694.0,4.02,1.92,94.409738,-9.631072,10.7088,446.952,CANDIDATE
251.01,224225541,CP,4.9377227,2.1294254,844.8199092,2.8269897,1041.1942661,277.7461661,5862.0,4.51783,0.955756,353.062066,-37.255863,9.3258,99.523,CONFIRMED
2510.01,170103435,FP,1.9785151,1.282,500.0,2.69714,1326.0,514.024,6317.0,4.35,1.23,101.397361,-46.565471,10.0879,204.166,FALSE POSITIVE
2511.01,124702477,FP,0.7951534,0.912,1920.0,9.70612,1906.0,2195.21,6811.0,4.02,1.96,104.752514,-7.897455,10.9539,523.867,FALSE POSITIVE
2512.01,124491883,PC,2.3933087,5.507,150.0,2.03235,2502.0,6511.62,6393.0,4.08,1.72,93.509715,-20.997714,9.22605,199.337,CANDIDATE
2513.01,59842822,PC,2.5577037,2.577,530.0,3.9587,1727.0,1478.98,6039.0,4.03,1.7,94.027709,-21.279477,10.0509,258.693,CANDIDATE
2514.01,317134140,PC,6.3951381,4.047,510.0,2.10043,1181.0,323.891,5563.0,4.45,0.98,86.719534,-17.029089,10.667,173.764,CANDIDATE
2515.01,123627908,PC,5.9016526,2.417,2450.0,13.6737,1493.0,826.195,6127.0,4.02,1.74,89.293899,-18.672245,10.1083,281.448,CANDIDATE
2516.01,295947393,APC,5.4927168,7.906,5290.0,18.5905,,14464.4,9623.0,4.08,2.37,109.0444,-17.453065,9.9552,545.079,CANDIDATE
2517.01,48178229,FP,2.6788253,2.49,350.0,5.07891,1726.0,1476.0,6863.0,3.93,2.19,99.172585,-23.309761,10.0386,403.768,FALSE POSITIVE
2518.01,96925186,PC,6.8979432,3.401,550.0,2.18563,1095.0,239.133,6016.0,4.49,0.99,105.44485,-34.919687,10.2282,160.825,CANDIDATE
2519.01,47720259,PC,6.9551801,2.062,770.0,2.29124,691.0,38.0097,4742.0,4.57,0.75,97.891717,-23.951598,10.2807,81.856,CANDIDATE
252.01,237924601,APC,1.0021853,0.5001924,2319.9972324,5.0155627,1562.7103079,1409.4020834,5071.0,4.48308,0.874822,57.553653,-63.053919,11.7497,190.596,CANDIDATE
2520.01,177414713,PC,2.0944084,4.133,320.0,1.39836,2128.0,3407.6,5298.0,4.62,0.77,106.841463,-11.436773,9.859901,87.4053,CANDIDATE
2521.01,72556406,APC,5.563087,4.533,2520.0,9.04133,1313.0,494.188,5491.4,3.85,1.72,93.529144,-8.062309,10.8218,341.347,CANDIDATE
2522.01,148883384,PC,2.0988541,4.365,350.0,1.66554,2033.0,2840.05,5531.0,4.45,0.97,107.118513,-12.147866,9.1239,84.5017,CANDIDATE
2523.01,443213925,PC,4.6410823,2.849,660.0,2.86438,1200.0,344.881,5809.0,4.36,1.12,95.809871,-11.348617,10.1424,166.257,CANDIDATE
2524.01,169249234,CP,7.1858029,4.2542613,11192.4995247,13.1612,1061.0,210.609,5758.3,4.3,1.19,160.886843,-1.912698,12.1772,438.842,CONFIRMED
2525.01,149601126,CP,23.3418536,6.4129373,6473.602151,9.7267129,512.9721403,16.3642505,4944.0,4.51,0.824284,86.850974,-60.521308,13.4006,395.398,CONFIRMED
2525.02,149601126,CP,49.2445599,6.5807145,15606.4614867,10.3670919,399.9626824,6.0478205,4944.0,4.51,0.824284,86.850974,-60.521308,13.4006,395.398,CONFIRMED
2526.01,380836882,PC,8.011385,5.197,7890.0,11.7844,1268.0,429.98,5923.0,4.25,1.29,270.134849,-65.613808,11.0586,302.145,CANDIDATE
2527.01,126572546,PC,2.3018922,3.706,1260.0,12.146,2270.0,4411.81,6919.0,3.54,3.45,136.653301,-50.48045,11.1673,743.085,CANDIDATE
2528.01,83154030,PC,11.7248927,5.928,8540.0,8.72604,1056.0,206.968,5980.0,4.56,0.91,188.834597,-18.029479,12.9363,513.431,CANDIDATE
2529.01,269333648,CP,,8.943,4240.0,10.9718,808.0,70.9731,5822.0,3.97,1.75,118.994535,-52.354833,10.6693,296.271,CONFIRMED
253.01,322063810,PC,3.5104148,2.0,308.8285985,1.328654,723.3731892,64.709886,4020.0,4.438,0.639371,14.318503,-51.585251,9.3626,30.8431,CANDIDATE
2530.01,52059926,PC,,4.646,21624.0,11.1787,405.0,4.48015,4490.0,4.55,0.74,16.772687,-68.368103,12.7296,216.581,CANDIDATE
2531.01,262843259,PC,8.1484094,3.168587,13497.6071224,10.1405034,789.8623006,91.987019,5320.0,4.52,0.873132,52.531218,-60.875623,12.4329,314.693,CANDIDATE
2532.01,20579360,PC,16.7224532,4.223,11640.0,9.46753,721.0,44.9403,5560.0,4.54,0.88,201.167653,-19.89616,12.646,363.49,CANDIDATE
2533.01,418012030,PC,6.6857865,2.896,6690.0,9.65352,1008.0,171.835,6144.3,4.4,1.13,212.638797,26.42343,11.6417,368.409,CANDIDATE
2534.01,219332978,PC,,8.475,5180.0,12.0956,1011.0,174.059,6421.5,4.12,1.64,338.644613,-57.570425,10.8209,392.929,CANDIDATE
2535.01,204698337,PC,16.4452725,3.038,11810.0,9.85518,566.0,17.053,5278.0,4.51,0.88,185.529463,-24.943187,12.7024,343.587,CANDIDATE
2536.01,20299658,PC,31.9919595,8.8239957,13054.0547159,,574.154107,25.6823585,5780.0,4.438,,90.963936,-39.546448,12.7022,631.951,CANDIDATE
2537.01,399967279,CP,94.0997954,4.8738442,20525.1201107,14.5890881,421.2871907,7.444474,4696.7,4.54,1.0143,54.388266,10.057746,12.0294,184.986,CONFIRMED
2538.01,443115574,PC,2.9103781,3.606,1480.0,12.2597,2282.0,4501.88,7340.8,4.09,3.5,95.226318,-7.29894,10.597,906.746,CANDIDATE
2539.01,201508515,PC,0.985586,1.5285482,1343.3387762,5.2012051,2118.8465446,4763.4215785,5799.4,4.11,1.38013,93.038442,-30.787931,11.5606,386.525,CANDIDATE
254.01,49687222,FA,20.186539,1.866565,1006.041833,3.283981,696.8959687,55.7433174,6101.0,4.48196,1.01859,351.705383,-11.725573,9.8343,133.3143,FALSE POSITIVE
2540.01,354518617,PC,12.7187255,3.1582562,1144.1789073,2.5924633,477.2453303,12.2599233,4036.3,4.65,0.661076,82.558548,-42.697946,8.2731,19.1419,CANDIDATE
2540.02,354518617,APC,22.0819969,3.073,1019.0,2.28729,435.0,5.94816,4036.3,4.65,0.66,82.558548,-42.697946,8.2731,19.1419,CANDIDATE
2541.01,31054498,PC,1.4118418,2.702,520.0,8.14924,2858.0,11077.2,7839.6,4.13,3.52,80.508824,-25.722355,9.9048,737.809,CANDIDATE
2542.01,431971818,PC,4.1133928,2.7670768,24315.2652878,,1137.5627449,395.7513853,5780.0,4.438,,120.556913,-23.523374,14.9801,4625.12,CANDIDATE
2543.01,270604417,CP,7.5427509,6.4481914,3098.3066655,10.8099759,1331.0393949,741.7962608,6349.8,4.11,1.86619,136.596917,3.56767,10.8165,426.798,CONFIRMED
2544.01,341419787,FP,21.0689935,3.7404027,3392.7700746,15.3646915,952.5129011,194.5380096,5441.0,4.41,1.98859,120.153396,-54.509002,10.7607,377.872,FALSE POSITIVE
2545.01,149845414,CP,7.9940367,4.271047,404.6194381,2.5576021,1022.9865778,258.8217348,5846.29,4.26525,1.25324,135.545803,-3.420819,8.90594,107.118,CONFIRMED
2546.01,388089437,APC,2.1811989,0.428,2300.0,18.7156,974.0,149.461,6125.96,4.17403,1.46,120.969221,11.135462,11.8215,515.356,CANDIDATE
2548.02,350293646,CP,1.4468993,0.779,549.0,4.98711,1719.0,1452.18,5238.0,4.54438,0.84,131.106996,1.859893,10.0471,100.588,CONFIRMED
2549.01,80711765,PC,4.8580501,5.7405699,11067.0819039,,1545.9494627,1349.9017874,8303.0,4.438,,121.98269,-44.666911,11.732,970.123,CANDIDATE
2550.01,294500964,FP,9.0702531,1.9063647,3806.1953378,5.7395383,827.1534677,110.6280815,5509.1,4.52,0.916742,122.228117,12.207623,10.7757,182.937,FALSE POSITIVE
2551.01,6276559,PC,5.436841,2.335,2660.0,7.79881,1355.0,560.394,7980.0,4.37685,1.49,112.515604,-11.79048,11.7664,730.421,CANDIDATE
2552.01,31515092,PC,2.3701119,1.8215643,2049.0263458,3.0793796,847.8780456,122.1390568,4007.0,4.56359,0.684741,115.918702,-10.257081,11.8762,102.256,CANDIDATE
2553.01,238542895,PC,8.3848067,4.5181283,11925.6417552,11.5945537,936.3549718,181.6699451,5757.5,4.29,1.02264,121.852319,-49.602939,11.8225,339.025,CANDIDATE
2554.01,144043410,FP,6.2636501,5.3639991,7043.2784811,17.7665063,1574.6602021,1453.0093429,6969.2,4.17,2.04438,126.755088,-20.680147,10.5484,483.922,FALSE POSITIVE
2555.01,155491828,FP,16.0475029,3.334,13630.0,19.3344,725.0,46.0707,6337.5,,1.6,123.488475,-24.7173,11.1169,441.932,FALSE POSITIVE
2556.01,468981993,APC,8.0149323,4.6198374,4426.4689118,9.5021286,1078.778438,320.0737304,5886.2,4.25,1.3302799,128.702871,8.569483,10.7003,277.281,CANDIDATE
2557.01,269400980,PC,9.8302309,4.0164674,5116.722044,27.5606205,1594.5662998,1527.8873209,6683.6,,2.86532,119.245948,-49.473563,11.2047,797.474,CANDIDATE
2558.01,283307274,PC,17.7859152,4.2520718,6535.8664276,12.0078948,805.3455558,99.4145767,5834.0,4.25,1.38395,128.24579,-25.256245,11.6919,400.905,CANDIDATE
2559.01,441453629,PC,4.2002507,2.627,25670.0,14.9915,1093.0,236.94,5709.9,4.53,0.91,312.011689,-35.842605,13.1141,502.887,CANDIDATE
2560.01,441155146,PC,3.5511203,2.634,19660.0,13.8379,1117.0,258.816,5321.0,4.42,0.98,332.759205,-27.295719,13.5328,594.274,CANDIDATE
2561.01,422385684,PC,2.7754004,3.142,8510.0,15.2778,1553.0,966.571,5905.0,4.05,1.62,318.600471,66.404803,12.1504,581.074,CANDIDATE
2562.01,420177051,PC,4.0483695,2.896,12060.0,13.766,1256.0,413.846,6054.0,4.3,1.24,292.018975,77.378608,12.5945,587.158,CANDIDATE
2563.01,387409975,PC,5.0182311,2.301,16210.0,13.248,907.0,112.463,5487.0,4.41,1.02,310.743276,70.275792,13.3848,501.58,CANDIDATE
2564.01,334482103,PC,3.7257237,2.38162,8787.4795537,11.5792771,1237.0322556,553.4075728,5698.0,4.33,1.1429501,123.272901,9.447684,12.4683,486.785,CANDIDATE
2565.01,321086563,PC,3.9704457,3.7793044,3689.4781363,11.7222736,1588.9398662,1506.4365626,5840.0,3.9,1.89732,117.047514,2.123685,12.3642,801.435,CANDIDATE
2566.01,284679064,PC,4.2102425,2.9567547,9271.0628122,8.4263554,900.6689155,155.5183712,4927.6,4.52,0.816613,195.312675,58.419067,13.0599,343.975,CANDIDATE
2567.01,258920431,CP,5.9839451,5.3886513,3826.4375501,10.7016592,1278.9368045,632.2914999,5609.0,3.96,1.71761,288.465668,66.347938,11.7489,504.775,CONFIRMED
2568.01,257067559,PC,3.4843271,3.522,10320.0,15.9782,1799.0,1741.71,7250.0,4.26,1.57,115.680423,1.361299,12.104,751.206,CANDIDATE
2569.01,248655556,PC,13.1147744,4.318,3890.0,9.79059,871.0,95.9399,5496.1,4.04,1.54,67.278845,-1.909532,11.1769,317.912,CANDIDATE
257.01,200723869,CP,18.3877081,6.405153,1191.0283192,6.3790962,972.3814218,211.2844875,6382.7,4.05,1.76557,47.517261,-50.832263,7.0286,76.9028,CONFIRMED
2570.01,239816546,CP,2.9887654,2.9847247,15493.9490407,14.0699828,1307.2435081,690.1555373,5639.0,4.34,1.12141,87.18804,32.084043,11.9775,361.857,CONFIRMED
2571.01,239638934,FP,6.0027375,4.164,6100.0,8.72806,,475.015,5633.0,,1.08,333.592905,32.490119,10.5284,184.514,FALSE POSITIVE
2572.01,234489133,PC,3.5985851,4.015,6710.0,11.8109,1678.0,1318.02,6303.0,4.21,1.45,114.263688,6.716773,13.258,1038.2,CANDIDATE
2573.01,160037058,PC,4.5815438,3.367,19550.0,15.1889,1150.0,290.593,5525.0,4.37,1.07,336.709476,-39.789358,13.1657,593.937,CANDIDATE
2574.01,159332859,PC,4.4817684,2.186,21180.0,19.0204,1137.0,277.661,6734.0,4.41,1.25,232.809527,79.267227,12.881,834.038,CANDIDATE
2575.01,142784687,PC,3.1711207,3.6276575,8504.6805867,13.924729,1551.4315362,1369.1513607,6140.0,4.18,1.45618,153.799642,72.010236,13.152,928.149,CANDIDATE
2576.01,115453244,PC,3.8229149,3.171,11780.0,13.5313,1377.0,598.34,6166.4,4.34,1.21,83.653961,30.406374,12.2323,430.46,CANDIDATE
2577.01,112316665,PC,3.7494409,2.452,4860.0,13.2544,1635.0,1186.51,7899.0,4.16,1.89,112.022979,-34.343112,11.5955,786.59,CANDIDATE
2578.01,104986789,PC,3.4580018,2.6231719,10218.255838,14.7324849,1444.3395468,1028.4855924,6427.8,4.35,1.2663,68.052102,52.252655,10.5863,285.53,CANDIDATE
258.01,350445771,FP,3.1901569,1.8262867,3648.2442456,15.146461,1867.7902797,2876.2951268,6474.57,4.26363,1.98958,85.467425,-56.740455,11.0932,530.555,FALSE POSITIVE
2580.01,102713734,CP,3.397862,4.502,9960.0,18.3834,1870.0,2031.47,6590.0,4.05,1.83,62.199207,67.116526,10.8064,379.253,CONFIRMED
2581.01,37862966,PC,3.5838508,3.085,12480.0,12.4141,1253.0,409.771,5450.0,4.35,1.08,65.854872,-10.471779,12.9754,515.179,CANDIDATE
2582.01,21279791,PC,3.0183134,2.78,8960.0,9.10865,,388.439,5238.0,,0.93,277.291791,48.059938,12.4848,348.135,CANDIDATE
2583.01,7548817,CP,4.52074,4.175,8520.0,13.7321,1440.0,713.859,6050.0,4.14,1.49,272.267029,45.3369,12.0453,566.189,CONFIRMED
2584.01,458641144,PC,4.6965638,3.056,12380.0,16.2589,1290.0,459.903,6502.7,4.25,1.43,125.108796,7.588913,12.731,840.101,CANDIDATE
2585.01,62530991,FP,4.0266483,2.312,754.0,1.90189,1065.0,213.735,5276.5,4.6,0.78,132.541715,-2.979643,9.8961,89.409,FALSE POSITIVE
2586.01,458647887,PC,9.5835608,2.405,1150.0,12.6233,1223.0,372.192,5781.0,3.89,1.91,125.421468,6.334945,10.505,336.733,CANDIDATE
2587.01,68007716,CP,5.4566563,3.783,4160.0,10.9408,1230.0,381.078,5674.8,4.04,1.72,115.93171,-1.073333,10.9657,373.675,CONFIRMED
2588.01,284418751,PC,3.587158,1.23,3120.0,10.0104,1016.0,177.312,6495.7,4.26,1.75,109.05005,-45.214851,10.6713,413.058,CANDIDATE
2589.01,157698565,CP,61.6277,6.401,8878.0,11.7392,601.0,21.7464,5581.0,4.16,1.07,107.48815,-37.230948,10.7211,200.273,CONFIRMED
2590.01,234832821,PC,0.7460577,1.754,240.0,1.77725,2547.0,6994.61,6162.0,4.4,1.13,97.800408,3.470486,9.47351,139.151,CANDIDATE
2591.01,229285649,FP,8.493027,3.733,20750.0,20.982,1104.0,246.718,6287.0,4.23,1.41,98.024193,11.852283,10.7669,316.228,FALSE POSITIVE
2592.01,284122875,PC,3.4559382,4.21,2840.0,,1449.0,733.721,9290.0,4.08,,108.494567,1.964281,10.871,592.714,CANDIDATE
2593.01,258983679,PC,1.4711386,1.677,839.0,6.70217,1836.0,1889.26,6514.0,3.88,2.19,105.223561,8.095671,10.3513,436.802,CANDIDATE
2594.01,229167359,PC,2.682814,0.987,1080.0,23.5198,1505.0,852.855,8528.0,,5.28,91.216391,8.365173,10.2626,1295.5,CANDIDATE
2595.01,151284882,APC,3.817421,2.47,1000.0,3.32507,1336.0,529.596,6033.7,4.47,1.02,91.399969,14.356915,10.7212,212.383,CANDIDATE
2596.01,37089434,APC,16.2709828,1.835,5870.0,6.81631,432.0,5.83182,4811.0,4.45,0.87,98.01194,-5.479794,10.9058,127.734,CANDIDATE
2597.01,220139435,PC,3.6039259,3.737,940.0,9.20389,1846.0,1930.96,7080.0,3.67,3.05,99.021022,8.430202,9.536,457.178,CANDIDATE
2598.01,12036590,FP,5.73436,1.146,17740.0,21.0528,588.0,19.8561,4405.0,4.41,0.86,91.233761,-1.134248,10.9766,107.256,FALSE POSITIVE
2599.01,235333495,PC,4.1554362,6.088,1020.0,11.1924,2009.0,2704.62,6352.0,3.44,3.53,103.357151,7.266611,10.9402,836.394,CANDIDATE
260.01,37749396,CP,13.4758478,2.0643913,708.9461601,1.9840882,455.6136246,10.1837519,4111.0,4.6461,0.618173,4.773018,-9.96615,8.4991,20.1852,CONFIRMED
2600.01,234160911,PC,5.3376282,2.143,2060.0,16.1323,785.0,63.1216,4825.0,,3.5,101.408331,0.668553,10.276,380.422,CANDIDATE
2601.01,456844391,PC,6.0210332,2.211,7500.0,18.8835,,635.657,7668.0,,1.93,113.407619,-21.468152,10.8943,641.596,CANDIDATE
2602.01,191928543,APC,7.234064,6.0205683,10621.8735536,18.5228447,1367.7499655,827.0806334,6770.0,4.11942,1.73783,136.507536,-39.548224,11.83,622.34,CANDIDATE
2603.01,176772671,PC,1.3326579,1.5960595,37285.6090775,11.5968325,953.9400228,195.7065144,3947.0,4.65587,0.594491,142.566679,-18.843066,13.8995,,CANDIDATE
2605.01,146776480,APC,20.6006151,1.4716288,12106.6702221,8.1782864,347.8112006,3.4585595,3821.0,4.74216,0.494575,124.356588,-34.466852,10.4767,36.2852,CANDIDATE
2606.01,355800238,PC,1.4509175,1.123,7270.0,20.5418,1944.0,2374.67,6472.0,4.37386,1.24,132.301391,-60.334982,11.7785,442.105,CANDIDATE
2607.01,149539158,FA,2.2338786,3.0400001,318.9211436,3.1159001,1913.0201108,3165.1853297,6422.3,4.10848,1.65992,86.018583,-59.946092,9.1251,176.841,FALSE POSITIVE
2608.01,269850928,PC,4.724665,4.3082924,6163.2889314,12.5337443,1325.4998462,729.5242428,5385.7,4.4,1.5727,69.427367,-80.507846,13.2247,884.523,CANDIDATE
2609.01,308883808,APC,1.1645141,1.648221,1828.5119817,6.3506237,1959.3887499,3483.4007607,5979.0,4.29665,1.23369,152.492231,-12.178676,11.4514,347.307,CANDIDATE
261.01,63898957,CP,3.3639254,3.3430495,422.0610761,3.0449863,1387.0636575,874.7955667,5890.3,3.92,1.28018,15.218141,-24.423993,9.03971,114.495,CONFIRMED
